road_id,KG_id,Region_id
Road/166307,75747,71
Road/166306,75748,71
Road/166305,75749,39
Road/166304,75750,39
Road/166303,75751,39
Road/166302,75752,39
Road/166301,75753,39
Road/166298,75754,76
Road/166297,75755,76
Road/166294,75756,39
Road/166293,75757,39
Road/166292,75758,39
Road/166291,75759,39
Road/166290,75760,39
Road/166289,75761,39
Road/166288,75762,39
Road/166287,75763,39
Road/166286,75764,39
Road/166285,75765,39
Road/166284,75766,39
Road/166283,75767,39
Road/166282,75768,39
Road/166281,75769,39
Road/166280,75770,39
Road/166279,75771,39
Road/166278,75772,39
Road/166277,75773,39
Road/166274,75774,39
Road/166273,75775,39
Road/166272,75776,39
Road/166271,75777,39
Road/166270,75778,39
Road/166269,75779,39
Road/166268,75780,39
Road/166267,75781,39
Road/166266,75782,39
Road/166265,75783,39
Road/166264,75784,39
Road/166263,75785,39
Road/166262,75786,39
Road/166261,75787,39
Road/166260,75788,39
Road/166259,75789,39
Road/166258,75790,39
Road/166257,75791,39
Road/166250,75792,39
Road/166249,75793,39
Road/166244,75794,169
Road/166243,75795,169
Road/166242,75796,169
Road/166240,75797,169
Road/166239,75798,169
Road/166238,75799,169
Road/166237,75800,169
Road/166235,75801,169
Road/166234,75802,169
Road/166221,75803,35
Road/166220,75804,35
Road/166219,75805,35
Road/166218,75806,35
Road/166217,75807,35
Road/166216,75808,35
Road/166213,75809,214
Road/166212,75810,214
Road/166207,75811,117
Road/166206,75812,117
Road/166205,75813,117
Road/166201,75814,116
Road/166200,75815,116
Road/166199,75816,116
Road/166198,75817,116
Road/166197,75818,116
Road/166195,75819,208
Road/166194,75820,208
Road/166193,75821,208
Road/166192,75822,208
Road/166191,75823,208
Road/166190,75824,208
Road/166189,75825,208
Road/166188,75826,208
Road/166187,75827,208
Road/166186,75828,208
Road/166185,75829,208
Road/166184,75830,208
Road/166183,75831,208
Road/166182,75832,208
Road/166181,75833,208
Road/166180,75834,208
Road/166179,75835,208
Road/166178,75836,208
Road/166177,75837,238
Road/166176,75838,238
Road/166175,75839,9
Road/166174,75840,9
Road/166173,75841,9
Road/166172,75842,9
Road/166171,75843,9
Road/166170,75844,9
Road/166169,75845,9
Road/166168,75846,9
Road/166167,75847,9
Road/166166,75848,9
Road/166165,75849,9
Road/166164,75850,9
Road/166163,75851,9
Road/166162,75852,9
Road/166161,75853,9
Road/166160,75854,9
Road/166159,75855,9
Road/166158,75856,9
Road/166157,75857,215
Road/166156,75858,215
Road/166155,75859,81
Road/166154,75860,81
Road/166153,75861,81
Road/166152,75862,81
Road/166151,75863,81
Road/166150,75864,81
Road/166147,75865,254
Road/166146,75866,254
Road/166143,75867,254
Road/166142,75868,254
Road/166141,75869,254
Road/166140,75870,254
Road/166137,75871,254
Road/166136,75872,254
Road/166135,75873,254
Road/166134,75874,254
Road/166133,75875,254
Road/166132,75876,254
Road/166131,75877,254
Road/166130,75878,254
Road/166129,75879,254
Road/166128,75880,254
Road/166127,75881,254
Road/166126,75882,254
Road/166120,75883,47
Road/166119,75884,47
Road/166116,75885,242
Road/166115,75886,242
Road/166114,75887,99
Road/166105,75888,156
Road/166104,75889,156
Road/166095,75890,156
Road/166094,75891,156
Road/166091,75892,156
Road/166090,75893,156
Road/166087,75894,156
Road/166086,75895,156
Road/166083,75896,156
Road/166082,75897,156
Road/166081,75898,156
Road/166080,75899,156
Road/166079,75900,156
Road/166078,75901,156
Road/166077,75902,156
Road/166076,75903,156
Road/166075,75904,156
Road/166074,75905,156
Road/166073,75906,156
Road/166072,75907,156
Road/166069,75908,156
Road/166068,75909,156
Road/166057,75910,23
Road/166056,75911,23
Road/166047,75912,23
Road/166046,75913,23
Road/166041,75914,23
Road/166040,75915,23
Road/166037,75916,23
Road/166036,75917,23
Road/166035,75918,23
Road/166034,75919,23
Road/166032,75920,23
Road/166028,75921,14
Road/166027,75922,14
Road/166026,75923,14
Road/166025,75924,14
Road/166024,75925,14
Road/166023,75926,14
Road/166022,75927,14
Road/166021,75928,14
Road/166016,75929,18
Road/166015,75930,82
Road/166014,75931,82
Road/166011,75932,82
Road/166005,75933,32
Road/166004,75934,32
Road/166003,75935,32
Road/166002,75936,32
Road/166001,75937,32
Road/166000,75938,32
Road/165998,75939,120
Road/165977,75940,60
Road/165976,75941,60
Road/165963,75942,80
Road/165962,75943,80
Road/165955,75944,221
Road/165954,75945,221
Road/165949,75946,115
Road/165948,75947,115
Road/165945,75948,115
Road/165944,75949,115
Road/165941,75950,221
Road/165940,75951,221
Road/165939,75952,221
Road/165938,75953,221
Road/165937,75954,221
Road/165936,75955,221
Road/165934,75956,191
Road/165929,75957,191
Road/165928,75958,191
Road/165919,75959,188
Road/165918,75960,188
Road/165917,75961,61
Road/165916,75962,61
Road/165915,75963,61
Road/165914,75964,61
Road/165913,75965,61
Road/165912,75966,61
Road/165911,75967,61
Road/165910,75968,61
Road/165909,75969,61
Road/165908,75970,61
Road/165905,75971,91
Road/165904,75972,91
Road/165903,75973,91
Road/165902,75974,91
Road/165893,75975,10
Road/165892,75976,10
Road/165891,75977,10
Road/165890,75978,10
Road/165889,75979,10
Road/165888,75980,10
Road/165887,75981,10
Road/165886,75982,10
Road/165885,75983,10
Road/165884,75984,10
Road/165881,75985,56
Road/165880,75986,56
Road/165879,75987,244
Road/165878,75988,244
Road/165877,75989,244
Road/165876,75990,244
Road/165875,75991,244
Road/165874,75992,244
Road/165873,75993,244
Road/165872,75994,244
Road/165871,75995,244
Road/165870,75996,244
Road/165869,75997,244
Road/165868,75998,244
Road/165867,75999,210
Road/165866,76000,210
Road/165865,76001,210
Road/165864,76002,210
Road/165863,76003,210
Road/165862,76004,210
Road/165861,76005,210
Road/165860,76006,210
Road/165859,76007,210
Road/165858,76008,210
Road/165857,76009,210
Road/165856,76010,210
Road/165855,76011,210
Road/165854,76012,210
Road/165853,76013,210
Road/165852,76014,210
Road/165851,76015,82
Road/165850,76016,82
Road/165846,76017,82
Road/165845,76018,82
Road/165844,76019,82
Road/165843,76020,82
Road/165842,76021,82
Road/165841,76022,82
Road/165840,76023,82
Road/165839,76024,82
Road/165838,76025,82
Road/165837,76026,82
Road/165836,76027,82
Road/165827,76028,69
Road/165826,76029,69
Road/165825,76030,69
Road/165824,76031,69
Road/165821,76032,18
Road/165820,76033,18
Road/165819,76034,18
Road/165818,76035,18
Road/165817,76036,18
Road/165816,76037,18
Road/165815,76038,18
Road/165814,76039,18
Road/165813,76040,18
Road/165811,76041,18
Road/165810,76042,18
Road/165809,76043,18
Road/165808,76044,18
Road/165807,76045,18
Road/165806,76046,18
Road/165800,76047,18
Road/165799,76048,18
Road/165798,76049,18
Road/165797,76050,18
Road/165796,76051,18
Road/165795,76052,18
Road/165794,76053,81
Road/165793,76054,81
Road/165769,76055,222
Road/165768,76056,222
Road/165763,76057,21
Road/165761,76058,22
Road/165760,76059,22
Road/165759,76060,22
Road/165758,76061,22
Road/165754,76062,157
Road/165753,76063,157
Road/165752,76064,157
Road/165751,76065,157
Road/165750,76066,157
Road/165749,76067,157
Road/165748,76068,157
Road/165747,76069,157
Road/165746,76070,157
Road/165745,76071,157
Road/165744,76072,157
Road/165743,76073,157
Road/165742,76074,157
Road/165741,76075,84
Road/165740,76076,84
Road/165739,76077,84
Road/165738,76078,84
Road/165737,76079,84
Road/165736,76080,84
Road/165735,76081,84
Road/165734,76082,84
Road/165733,76083,84
Road/165732,76084,84
Road/165731,76085,44
Road/165730,76086,44
Road/165729,76087,115
Road/165727,76088,221
Road/165726,76089,221
Road/165725,76090,221
Road/165724,76091,221
Road/165723,76092,221
Road/165722,76093,221
Road/165721,76094,221
Road/165720,76095,30
Road/165718,76096,27
Road/165717,76097,27
Road/165716,76098,27
Road/165715,76099,27
Road/165714,76100,27
Road/165712,76101,27
Road/165711,76102,27
Road/165706,76103,72
Road/165705,76104,72
Road/165702,76105,39
Road/165701,76106,39
Road/165700,76107,39
Road/165699,76108,39
Road/165698,76109,39
Road/165697,76110,39
Road/165696,76111,39
Road/165695,76112,39
Road/165694,76113,39
Road/165693,76114,39
Road/165692,76115,39
Road/165691,76116,39
Road/165690,76117,39
Road/165689,76118,39
Road/165688,76119,123
Road/165687,76120,123
Road/165686,76121,131
Road/165684,76122,37
Road/165683,76123,37
Road/165682,76124,37
Road/165681,76125,37
Road/165672,76126,37
Road/165671,76127,37
Road/165670,76128,37
Road/165669,76129,37
Road/165666,76130,256
Road/165665,76131,256
Road/165662,76132,256
Road/165661,76133,256
Road/165648,76134,188
Road/165647,76135,188
Road/165642,76136,188
Road/165641,76137,188
Road/165638,76138,188
Road/165637,76139,188
Road/165634,76140,188
Road/165633,76141,188
Road/165632,76142,188
Road/165631,76143,188
Road/165628,76144,33
Road/165626,76145,82
Road/165625,76146,82
Road/165624,76147,82
Road/165621,76148,82
Road/165620,76149,82
Road/165619,76150,82
Road/165618,76151,82
Road/165615,76152,82
Road/165614,76153,82
Road/165613,76154,82
Road/165612,76155,82
Road/165607,76156,145
Road/165606,76157,145
Road/165604,76158,68
Road/165603,76159,146
Road/165602,76160,146
Road/165597,76161,221
Road/165596,76162,221
Road/165595,76163,206
Road/165594,76164,206
Road/165593,76165,206
Road/165592,76166,206
Road/165591,76167,206
Road/165590,76168,206
Road/165589,76169,206
Road/165588,76170,206
Road/165587,76171,206
Road/165586,76172,206
Road/165569,76173,217
Road/165568,76174,217
Road/165567,76175,217
Road/165566,76176,217
Road/165565,76177,217
Road/165564,76178,217
Road/165562,76179,17
Road/165559,76180,17
Road/165555,76181,126
Road/165552,76182,126
Road/165551,76183,126
Road/165550,76184,126
Road/165549,76185,126
Road/165548,76186,126
Road/165547,76187,126
Road/165546,76188,126
Road/165543,76189,126
Road/165542,76190,126
Road/165541,76191,126
Road/165540,76192,126
Road/165536,76193,166
Road/165535,76194,166
Road/165534,76195,51
Road/165533,76196,51
Road/165530,76197,51
Road/165529,76198,51
Road/165526,76199,51
Road/165525,76200,51
Road/165524,76201,51
Road/165523,76202,51
Road/165516,76203,81
Road/165515,76204,81
Road/165514,76205,81
Road/165513,76206,81
Road/165512,76207,81
Road/165511,76208,81
Road/165507,76209,157
Road/165501,76210,228
Road/165500,76211,228
Road/165493,76212,86
Road/165492,76213,86
Road/165491,76214,86
Road/165490,76215,86
Road/165485,76216,117
Road/165484,76217,117
Road/165473,76218,10
Road/165470,76219,10
Road/165469,76220,10
Road/165468,76221,10
Road/165467,76222,10
Road/165466,76223,10
Road/165465,76224,10
Road/165464,76225,10
Road/165463,76226,10
Road/165460,76227,10
Road/165459,76228,10
Road/165458,76229,10
Road/165457,76230,10
Road/165456,76231,10
Road/165455,76232,10
Road/165454,76233,10
Road/165453,76234,10
Road/165452,76235,10
Road/165451,76236,10
Road/165450,76237,10
Road/165449,76238,10
Road/165447,76239,215
Road/165446,76240,215
Road/165444,76241,206
Road/165443,76242,206
Road/165440,76243,156
Road/165439,76244,156
Road/165436,76245,108
Road/165435,76246,108
Road/165434,76247,108
Road/165433,76248,108
Road/165432,76249,108
Road/165431,76250,108
Road/165430,76251,149
Road/165429,76252,149
Road/165427,76253,44
Road/165426,76254,44
Road/165423,76255,44
Road/165422,76256,44
Road/165421,76257,44
Road/165420,76258,44
Road/165416,76259,168
Road/165415,76260,168
Road/165413,76261,101
Road/165412,76262,101
Road/165391,76263,166
Road/165390,76264,166
Road/165389,76265,166
Road/165388,76266,166
Road/165387,76267,166
Road/165386,76268,166
Road/165385,76269,166
Road/165384,76270,166
Road/165383,76271,166
Road/165382,76272,166
Road/165373,76273,159
Road/165372,76274,159
Road/165371,76275,159
Road/165370,76276,159
Road/165369,76277,159
Road/165368,76278,159
Road/165352,76279,23
Road/165351,76280,23
Road/165350,76281,23
Road/165349,76282,23
Road/165348,76283,23
Road/165347,76284,23
Road/165346,76285,23
Road/165345,76286,23
Road/165344,76287,219
Road/165343,76288,219
Road/165342,76289,219
Road/165341,76290,219
Road/165328,76291,160
Road/165322,76292,3
Road/165318,76293,3
Road/165316,76294,210
Road/165315,76295,210
Road/165313,76296,182
Road/165310,76297,21
Road/165309,76298,21
Road/165300,76299,102
Road/165299,76300,102
Road/165298,76301,102
Road/165297,76302,102
Road/165294,76303,96
Road/165293,76304,96
Road/165281,76305,108
Road/165280,76306,108
Road/165278,76307,21
Road/165277,76308,21
Road/165276,76309,21
Road/165275,76310,21
Road/165274,76311,21
Road/165273,76312,21
Road/165270,76313,130
Road/165269,76314,130
Road/165268,76315,130
Road/165267,76316,130
Road/165262,76317,61
Road/165261,76318,61
Road/165254,76319,13
Road/165253,76320,13
Road/165250,76321,89
Road/165249,76322,89
Road/165248,76323,89
Road/165247,76324,89
Road/165246,76325,89
Road/165245,76326,89
Road/165244,76327,89
Road/165243,76328,89
Road/165234,76329,95
Road/165233,76330,95
Road/165232,76331,95
Road/165231,76332,95
Road/165230,76333,95
Road/165229,76334,95
Road/165228,76335,95
Road/165227,76336,95
Road/165226,76337,95
Road/165225,76338,95
Road/165220,76339,126
Road/165219,76340,126
Road/165208,76341,91
Road/165207,76342,91
Road/165206,76343,91
Road/165205,76344,91
Road/165204,76345,91
Road/165203,76346,91
Road/165202,76347,91
Road/165201,76348,91
Road/165200,76349,91
Road/165199,76350,91
Road/165198,76351,91
Road/165197,76352,91
Road/165196,76353,155
Road/165195,76354,155
Road/165194,76355,155
Road/165192,76356,91
Road/165191,76357,91
Road/165190,76358,91
Road/165189,76359,91
Road/165188,76360,91
Road/165185,76361,91
Road/165184,76362,91
Road/165179,76363,92
Road/165178,76364,92
Road/165169,76365,215
Road/165168,76366,215
Road/165161,76367,69
Road/165160,76368,69
Road/165157,76369,60
Road/165156,76370,60
Road/165143,76371,83
Road/165142,76372,83
Road/165139,76373,82
Road/165138,76374,82
Road/165127,76375,212
Road/165126,76376,213
Road/165125,76377,245
Road/165124,76378,212
Road/165121,76379,212
Road/165117,76380,86
Road/165110,76381,63
Road/165109,76382,63
Road/165108,76383,63
Road/165107,76384,63
Road/165106,76385,126
Road/165105,76386,126
Road/165104,76387,126
Road/165103,76388,126
Road/165102,76389,126
Road/165100,76390,145
Road/165099,76391,145
Road/165098,76392,145
Road/165097,76393,145
Road/165096,76394,145
Road/165095,76395,145
Road/165088,76396,210
Road/165087,76397,210
Road/165083,76398,171
Road/165082,76399,171
Road/165077,76400,214
Road/165076,76401,214
Road/165075,76402,214
Road/165074,76403,214
Road/165073,76404,214
Road/165072,76405,214
Road/165071,76406,214
Road/165070,76407,214
Road/165069,76408,214
Road/165068,76409,214
Road/165067,76410,214
Road/165066,76411,214
Road/165065,76412,214
Road/165064,76413,58
Road/165063,76414,58
Road/165062,76415,58
Road/165061,76416,58
Road/165060,76417,75
Road/165059,76418,75
Road/165054,76419,56
Road/165053,76420,56
Road/165052,76421,56
Road/165051,76422,56
Road/165049,76423,242
Road/165048,76424,242
Road/165047,76425,242
Road/165046,76426,242
Road/165044,76427,30
Road/165043,76428,30
Road/165042,76429,30
Road/165041,76430,30
Road/165040,76431,30
Road/165039,76432,30
Road/165038,76433,30
Road/165036,76434,219
Road/165035,76435,219
Road/165027,76436,126
Road/165026,76437,126
Road/165025,76438,126
Road/165024,76439,126
Road/165022,76440,126
Road/165021,76441,126
Road/165019,76442,126
Road/165018,76443,126
Road/165015,76444,89
Road/165014,76445,89
Road/165013,76446,18
Road/165012,76447,18
Road/165011,76448,145
Road/165010,76449,145
Road/165009,76450,145
Road/165008,76451,145
Road/165007,76452,232
Road/165006,76453,232
Road/165005,76454,232
Road/165004,76455,232
Road/165003,76456,232
Road/165002,76457,232
Road/165001,76458,240
Road/164996,76459,213
Road/164991,76460,213
Road/164990,76461,213
Road/164989,76462,213
Road/164988,76463,213
Road/164986,76464,242
Road/164985,76465,182
Road/164984,76466,182
Road/164983,76467,182
Road/164982,76468,182
Road/164981,76469,182
Road/164980,76470,182
Road/164979,76471,182
Road/164978,76472,182
Road/164977,76473,182
Road/164975,76474,182
Road/164959,76475,228
Road/164958,76476,204
Road/164957,76477,204
Road/164956,76478,204
Road/164955,76479,204
Road/164954,76480,204
Road/164953,76481,204
Road/164952,76482,204
Road/164951,76483,204
Road/164950,76484,204
Road/164949,76485,204
Road/164948,76486,204
Road/164947,76487,204
Road/164946,76488,3
Road/164945,76489,3
Road/164944,76490,3
Road/164943,76491,3
Road/164942,76492,3
Road/164941,76493,3
Road/164940,76494,3
Road/164939,76495,3
Road/164938,76496,3
Road/164937,76497,3
Road/164936,76498,3
Road/164935,76499,3
Road/164934,76500,3
Road/164933,76501,3
Road/164932,76502,3
Road/164931,76503,3
Road/164930,76504,3
Road/164929,76505,3
Road/164928,76506,3
Road/164927,76507,3
Road/164926,76508,3
Road/164925,76509,3
Road/164922,76510,169
Road/164921,76511,169
Road/164919,76512,94
Road/164918,76513,94
Road/164917,76514,94
Road/164916,76515,94
Road/164915,76516,94
Road/164914,76517,94
Road/164913,76518,94
Road/164908,76519,94
Road/164907,76520,94
Road/164903,76521,18
Road/164902,76522,18
Road/164894,76523,114
Road/164893,76524,170
Road/164892,76525,170
Road/164891,76526,240
Road/164888,76527,240
Road/164887,76528,240
Road/164886,76529,51
Road/164885,76530,51
Road/164882,76531,92
Road/164881,76532,92
Road/164875,76533,177
Road/164874,76534,177
Road/164873,76535,177
Road/164872,76536,36
Road/164871,76537,36
Road/164870,76538,36
Road/164869,76539,36
Road/164868,76540,36
Road/164867,76541,36
Road/164866,76542,36
Road/164865,76543,36
Road/164864,76544,36
Road/164863,76545,36
Road/164862,76546,36
Road/164860,76547,36
Road/164859,76548,36
Road/164858,76549,36
Road/164857,76550,36
Road/164854,76551,36
Road/164853,76552,36
Road/164852,76553,36
Road/164851,76554,36
Road/164850,76555,36
Road/164849,76556,36
Road/164842,76557,156
Road/164841,76558,156
Road/164840,76559,35
Road/164839,76560,35
Road/164837,76561,25
Road/164836,76562,25
Road/164835,76563,25
